match_id,season,phase,match_no,date,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,0.1,Warner,Akeal Hosein,0,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,0.2,Warner,Akeal Hosein,0,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,0.3,Warner,Akeal Hosein,4,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,0.4,Warner,Akeal Hosein,1,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,0.5,Josh Inglis,Akeal Hosein,2,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,0.6,Josh Inglis,Akeal Hosein,0,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,1.1,Warner,Holder,4,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,1.2,Warner,Holder,0,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,1.3,Warner,Holder,4,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,1.4,Warner,Holder,4,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,1.5,Warner,Holder,0,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,1.6,Warner,Holder,4,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,2.1,Josh Inglis,Akeal Hosein,4,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,2.2,Josh Inglis,Akeal Hosein,1,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,2.3,Warner,Akeal Hosein,6,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,2.4,Warner,Akeal Hosein,4,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,2.5,Warner,Akeal Hosein,0,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,2.6,Warner,Akeal Hosein,2,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,3.1,Josh Inglis,Alzarri Joseph,4,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,3.2,Josh Inglis,Alzarri Joseph,0,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,3.3,Josh Inglis,Alzarri Joseph,1,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,3.4,Warner,Alzarri Joseph,4,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,3.5,Warner,Alzarri Joseph,1,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,3.6,Josh Inglis,Alzarri Joseph,0,1,0,1,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,4.1,Josh Inglis,Russell,0,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,4.2,Josh Inglis,Russell,4,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,4.3,Josh Inglis,Russell,1,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,4.4,Warner,Russell,1,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,4.5,Josh Inglis,Russell,0,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,4.6,Josh Inglis,Russell,6,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,5.1,Warner,Alzarri Joseph,4,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,5.2,Warner,Alzarri Joseph,1,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,5.3,Josh Inglis,Alzarri Joseph,0,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,5.4,Josh Inglis,Alzarri Joseph,4,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,5.5,Josh Inglis,Alzarri Joseph,1,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,5.6,Warner,Alzarri Joseph,4,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,6.1,Josh Inglis,Shepherd,1,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,6.2,Warner,Shepherd,1,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,6.3,Josh Inglis,Shepherd,2,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,6.4,Josh Inglis,Shepherd,0,1,0,1,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,6.5,Warner,Shepherd,1,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,6.6,Josh Inglis,Shepherd,0,1,1,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,6.6,Josh Inglis,Shepherd,1,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,7.1,Josh Inglis,Holder,2,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,7.2,Josh Inglis,Holder,1,0,0,0,0,0,,,
202407,2024,Group Stage,7,"Feb 09, 2024","Bellerive Oval, Hobart",AUS,WI,1,7.3,Warner,Holder,1,0,0,0,0,0,,,
